Link,Occurred,City,State,Country,Shape,Summary,Reported,Media,Explanation,Latitude,Longitude
Open,3/11/2016 2:48,Farmington,NM,USA,Formation,"((HOAX??)) As I was driving 3 red lights appeared above a cemetery hill. In orion's formation, flashing.",3/11/2016,,,36.752681,-108.191396
Open,3/23/2008 13:45,Gallup,NM,USA,Formation,12 object formation over NW New Mexico on Easter Sunday,4/9/2008,,,35.519312,-108.733438
Open,5/11/2020 15:32,Hobbs,NM,USA,Formation,I spotted a tic-tac shaped UFO floating across the sky. I started recording it with my phone camera on video. The next day upon close,5/22/2020,,,32.706351,-103.132147
Open,9/1/2014 13:00,Hobbs,NM,USA,Formation,Group of metallic orbs or lights in daytime.,9/1/2014,,,32.706351,-103.132147
Open,1/7/2020 5:00,Jal,NM,USA,Formation,I got out of my car and I am always scanning the night sky for suspicious activity. I spotted to the west in the dark morning sky what,1/7/2020,,,32.114844,-103.191861
Open,8/5/2009 21:09,Kenna,NM,USA,Formation,Lights flashing in sky.,8/11/2009,,,33.842182,-103.771754
Open,1/1/2014 0:50,Kirtland,NM,USA,Formation,While lighting fireworks on New Years Eve with my four children we witnessed three orange objects in the shape of a triangle in the sky,1/2/2014,,,36.736951,-108.357359
Open,11/5/2022 21:38,Las Cruces,NM,USA,Formation,"A blinking/changing constellation shaped object moved across the sky blinking abnormally, seemed to mimic stars",11/7/2022,,,32.324738,-106.759443
Open,4/14/2020 5:45,Las Cruces,NM,USA,Formation,Long train of lights going over las vruces heading towards Mexico. Looked very high altitude. ((Starlink satellites?)),4/14/2020,,,32.324738,-106.759443
Open,9/26/2019 21:00,Las Cruces,NM,USA,Formation,Red light formation.,9/26/2019,,,32.324738,-106.759443
Open,1/27/2017 16:45,Las Cruces,NM,USA,Formation,"5 amberlights flickering in an L shaped formation. Later on 4 stationary objects in the sky, all the same.",1/27/2017,,,32.324738,-106.759443
Open,5/26/2019 21:41,Los Alamos,NM,USA,Formation,3 lights connected by red string. ((NUFORC Note: Space Link satellites. PD)),5/26/2019,,,35.878996,-106.300662
Open,1/10/2017 6:02,Magdalena,NM,USA,Formation,Formation of lights and multiple (9+) aircraft escorts made two passes 40 minutes apart.,1/10/2017,,,34.113592,-107.237787
Open,1/10/2017 6:00,Mountainair,NM,USA,Formation,((anonymous report)) I saw the same thing!! http://www.nuforc.org/webreports/132/S132113.html,1/13/2017,,,34.521104,-106.242646
Open,10/11/2016 22:15,Mountainair,NM,USA,Formation,"Multiple lights counted 11 moving side to side, separating formation flashing off and staying bright white & yellow.((anonymous report)",10/11/2016,,,34.521104,-106.242646
Open,5/26/2010 22:00,Pecos,NM,USA,Formation,Lights over New Mexico.,3/29/2020,,,35.575249,-105.676048
Open,5/1/1999 21:00,Portales,NM,USA,Formation,"Briefly observed an asymmetrical v-shaped formation of 7 solid, silent, unblinking lights.",7/6/2000,,,34.184208,-103.335009
Open,10/1/2006 23:20,Raton,NM,USA,Formation,Seven Bright Lights in New Mexico Skies,10/1/2006,,,36.902566,-104.438086
Open,10/1/2006 23:20,Raton,NM,USA,Formation,7 bright lights over northeast new mexico,10/1/2006,,,36.902566,-104.438086
Open,6/18/2019 21:35,Ruidoso,NM,USA,Formation,"We saw two bright yellowish orange lights, then as soon as we noticed them they spread out in a perfect line two in the center.",6/18/2019,,,33.333231,-105.681385
Open,3/10/2015 21:30,Ruidoso,NM,USA,Formation,Formation of 6 orange/yellow lights fading individually from left to right and re-emerging,3/10/2015,,,33.333231,-105.681385
Open,12/5/2020 19:00,Santa Fe,NM,USA,Formation,I was walking home and through the sky I noticed a diagonal stream of twenty or more slow moving orange-ish lights blinking quickly in,12/5/2020,,,35.685756,-105.938613
Open,12/8/2018 20:30,Santa Fe,NM,USA,Formation,"Straight-line formation, 20-25 lights going on and off periodically in night sky, accompanied by droning sound, steadily moving west.",12/9/2018,,,35.685756,-105.938613
Open,12/10/2016 18:00,Santa Fe,NM,USA,Formation,Have never seen so many at one time flying together.,12/11/2016,,,35.685756,-105.938613
Open,5/4/2016 0:40,Santa Fe,NM,USA,Formation,I realized this was real when it did the flip. ((anonymous source)),5/4/2016,,,35.685756,-105.938613
Open,5/26/2010 9:30,Santa Fe,NM,USA,Formation,"Two gold ""star like"" objects moving silently in formation.",5/26/2010,,,35.685756,-105.938613
Open,11/20/2009 13:58,Santa Fe,NM,USA,Formation,sighted a formation of many star-like objects flying through daytime sky,11/20/2009,,,35.685756,-105.938613
Open,4/30/2007 22:03,Santa Fe,NM,USA,Formation,"~1 hour over ABQ, began descent halfway through observation. Three color-changing, pulsing lights that retained formation.",5/1/2007,,,35.685756,-105.938613
Open,3/2/2021 19:25,Socorro,NM,USA,Formation,"Observed 5 round orange lights in a line formation. I believe the formation was in a roughly SW to NE line, ((Starlink satellites??))",3/3/2021,,,34.057247,-106.892888
Open,5/29/2010 20:10,Taos,NM,USA,Formation,2 larger craft that released a group of smaller craft.,10/19/2011,,,36.406326,-105.573264
Open,5/29/2010 20:05,Taos,NM,USA,Formation,Two large craft that released a dozen smaller craft which dissapered as the larger craft kept flying,5/29/2010,,,36.406326,-105.573264
Open,10/1/2006 23:15,Taos,NM,USA,Formation,"segmented flashing formation w/ ""v"" formation of glowing lights leading S. to N.E., Taos NM (Northern NM)",1/4/2007,,,36.406326,-105.573264
Open,6/15/1992 0:30,Tinnie,NM,USA,Formation,"Lights flying in the formation of the shape of a small aircraft, split into 3-4 seperate and different colored orbs and flew off fast!",10/22/2003,,,33.370545,-105.226243
Open !,12/8/2014 22:00,,NM,USA,Formation,Three lights near our training site.,1/3/2015,Y,,34.5199,-105.8701
Open,11/16/2022 20:34,Abiquiu,NM,USA,Light,Lights hovering parallel to the ground along a fence and off the cliff,11/16/2022,Y,,36.207215,-106.31874
Open,8/19/2020 23:00,Abiquiu,NM,USA,Light,2 witnesses spotted several orange and white lights bobbing and flying erratically in the sky. Specifically 2 orange flying objects tha,8/20/2020,,,36.207215,-106.31874
Open,8/3/2019 11:30,Aguirre Springs,NM,USA,Light,"Dim, red light with a dim, red horizontal beam appeared out of nowhere with an unusual, localized movement.",12/23/2019,,,32.369767,-106.561133
Open,6/15/2024 21:30,Alamogordo,NM,USA,Light,White orb hovering over mountain.,6/16/2024,,,32.891812,-105.952151
Open,4/29/2022 22:00,Alamogordo,NM,USA,Light,Hovering Bright white light overhead then disappears,5/1/2022,,,32.891812,-105.952151
Open,4/1/2015 21:00,Alamogordo,NM,USA,Light,Orange flashing lights over city.,4/8/2015,,,32.891812,-105.952151
Open,6/28/2008 5:10,Alamogordo,NM,USA,Light,Bright red light hauling ass through the sky.,6/29/2008,,,32.891812,-105.952151
Open,4/21/1993 19:30,Alamogordo,NM,USA,Light,"strange, amber lights unlike conventional airplane lights",3/4/2010,,,32.891812,-105.952151
Open,5/10/2017 8:30,Albuquerque,NM,USA,Light,My father and i were driving down the road to find a spot to park for the night (he was truck driving at the time) ive never been to ne,2/5/2018,,,35.101401,-106.631867
Open,1/4/2024 2:30,Albuquerque,NM,USA,Light,I was looking outside to check if it was snowing and saw a white foggy circle moving wherever and in the same spot.,1/4/2024,Y,,35.101401,-106.631867
Open,10/30/2023 18:45,Albuquerque,NM,USA,Light,Slow moving light with antenna in back while moving sprayed particls in shape of smoke ring/circle in front/downward of it.,11/4/2023,,Rocket,35.101401,-106.631867
Open,8/7/2023 21:33,Albuquerque,NM,USA,Light,It was a line of light that was just circulating but it wouldn’t come out from the behind the clouds whatsoever. It was incredibly fast,8/7/2023,Y,,35.101401,-106.631867
Open,7/30/2023 22:00,Albuquerque,NM,USA,Light,Full moon sized ball of Light behind clouds,7/30/2023,Y,,35.101401,-106.631867
Open,5/3/2023 1:45,Albuquerque,NM,USA,Light,2 lights which appear to be celestial anomalies of the Cassiopeia constellation perform repetitive behaviors (possibly ongoing),5/13/2023,Y,,35.101401,-106.631867
Open,12/21/2022 17:09,Albuquerque,NM,USA,Light,Bright Light that then slowly fades and disappears during Daylight,12/23/2022,,,35.101401,-106.631867
Open,7/19/2022 23:38,Albuquerque,NM,USA,Light,Flashing Light in the Clouds,7/19/2022,,,35.101401,-106.631867
Open,11/18/2021 23:30,Albuquerque,NM,USA,Light,"It looked like a very large, slow satellite, and then it disappeared.",12/27/2021,,,35.101401,-106.631867
Open,5/7/2021 8:50,Albuquerque,NM,USA,Light,A string of lights going from south to north.,5/7/2021,,,35.101401,-106.631867
Open,4/28/2020 20:30,Albuquerque,NM,USA,Light,UFO - Red light hovers over Sandia Mountain then at low it changes to two different colors and dissappears!!,4/29/2020,,,35.101401,-106.631867
Open,1/14/2020 18:45,Albuquerque,NM,USA,Light,"Groups of lights slowly moving above Albuquerque. ((""Starlink"" satellites??))",1/14/2020,,,35.101401,-106.631867
Open,12/21/2019 18:30,Albuquerque,NM,USA,Light,I first noticed 3 aircraft (no noise or typical aircraft strobes) travelling SW to NE in a steady s ((Starlink satellites?)),12/22/2019,,,35.101401,-106.631867
Open,10/9/2019 6:45,Albuquerque,NM,USA,Light,"I saw a very, very bright light in the eastern sky above/behind mountain range. It lasted only seconds-it appeared then disappeared.",10/9/2019,,,35.101401,-106.631867
Open,9/28/2019 6:15,Albuquerque,NM,USA,Light,"Me and my buddy witnessed a stange bright light linger above the sadia mountains,it was stationary for a while and we originally dismis",10/20/2019,,,35.101401,-106.631867
Open,7/30/2019 22:30,Albuquerque,NM,USA,Light,Disappearing and flashing lights maneuvering and changing speed periodically.,7/30/2019,,,35.101401,-106.631867
Open,2/19/2019 0:00,Albuquerque,NM,USA,Light,"Strange matrix-like lights traveled in front of the local Mountains, base to base, Smell of rotting flesh the closer I got.",2/19/2019,,,35.101401,-106.631867
Open,12/14/2018 23:30,Albuquerque,NM,USA,Light,Silent fast accelerating object above Albuquerque Sunport.,1/17/2019,,,35.101401,-106.631867
Open,9/18/2018 5:10,Albuquerque,NM,USA,Light,"What appeared at first to be a shooting star, kept on going straight across the morning sky without a sound or change in brightness.",9/18/2018,,,35.101401,-106.631867
Open,6/2/2018 23:15,Albuquerque,NM,USA,Light,Large flash of light in the sky. ((NUFORC Note: Possible flare from an Iridium satellite? PD)),6/20/2018,,,35.101401,-106.631867
Open,1/9/2018 20:25,Albuquerque,NM,USA,Light,"Flashing red light over Albuquerque, New Mexico no sound coming from craft. Been blinking on and off for roughly an hour as of now (20:",1/9/2018,,,35.101401,-106.631867
Open,11/12/2017 1:00,Albuquerque,NM,USA,Light,High altitude point of light SE of Albuquerque II. ((NUFORC Note: Sighting of Sirius?? PD)),11/12/2017,,,35.101401,-106.631867
Open,11/4/2017 19:00,Albuquerque,NM,USA,Light,((HOAX??)) A single purple light hovered over University of New Mexico's campus. ((anonymous report)),11/4/2017,,,35.101401,-106.631867
Open,10/24/2017 23:00,Albuquerque,NM,USA,Light,"High altitude point of light SE of Albuquerque. ((NUFORC Note: Possible ""twinkling"" star?? PD))",10/25/2017,,,35.101401,-106.631867
Open,4/14/2017 20:28,Albuquerque,NM,USA,Light,"Unbelievably fast object east of Albuquerque,NM",4/15/2017,,,35.101401,-106.631867
Open,9/17/2016 19:35,Albuquerque,NM,USA,Light,Shrinkage and turning red before vanishing.,9/19/2016,,,35.101401,-106.631867
Open,8/12/2016 21:00,Albuquerque,NM,USA,Light,Bright red light in the sky moving ENE disappearing in mid flight.,8/13/2016,,,35.101401,-106.631867
Open,1/13/2016 19:00,Albuquerque,NM,USA,Light,2 adjacent yellow orange lights with large space between move across sky before vanishing CLEARLY VISIBLE!,1/13/2016,,,35.101401,-106.631867
Open,12/4/2015 18:00,Albuquerque,NM,USA,Light,"At 18:00, standing outside, my husband witnessed a light 'zigzagging' in the air. It then proceeded to slow down and hover and start zi",12/4/2015,,,35.101401,-106.631867
Open,11/9/2015 0:05,Albuquerque,NM,USA,Light,"A bright light was seen not moving. Upon looking at it, the light ceased and the object proceeded to move east until disappearing. Shor",11/8/2015,,,35.101401,-106.631867
Open,9/1/2014 20:30,Albuquerque,NM,USA,Light,Reddish-orange light seen in Northwest Albuquerque disappears before hitting treeline.,9/1/2014,,,35.101401,-106.631867
Open,5/29/2014 4:00,Albuquerque,NM,USA,Light,"Like an average star but binoculars show it to be strong flashing lights of white, blue, red. ((NUFORC Note: ""Twinkling"" star? PD))",5/29/2014,,,35.101401,-106.631867
Open,4/24/2014 21:00,Albuquerque,NM,USA,Light,Orange-red light followed by a blinking green and red light; large rumbling noise unlike a plane could be heard.,4/26/2014,,,35.101401,-106.631867
Open,2/23/2014 21:05,Albuquerque,NM,USA,Light,I saw a bright orange oval shape that moved slightly and disappeared with no flash nor sound.,2/26/2014,,,35.101401,-106.631867
Open,2/10/2014 22:30,Albuquerque,NM,USA,Light,No one believes us.....,3/8/2014,,,35.101401,-106.631867
Open,11/28/2013 18:30,Albuquerque,NM,USA,Light,2 orange/red lights in a line were traveling North,12/1/2013,,,35.101401,-106.631867
Open,11/4/2013 20:00,Albuquerque,NM,USA,Light,Falling lights.,12/5/2013,,,35.101401,-106.631867
Open,10/19/2013 23:00,Albuquerque,NM,USA,Light,"A flickering clump of lights, alternating green, red, white, and occasionally blue.. Due east, high above Sandia Mtns. Stationary.",10/20/2013,,,35.101401,-106.631867
Open,10/12/2013 20:00,Albuquerque,NM,USA,Light,"Pulsing light of red, green and white seen in western and southern sky over Albuquerque.",10/13/2013,,,35.101401,-106.631867
Open,9/29/2013 20:45,Albuquerque,NM,USA,Light,Extremely fast and agile green light over Albuquerque.,9/30/2013,,,35.101401,-106.631867
Open,4/28/2013 21:30,Albuquerque,NM,USA,Light,"This was identical to the craft I saw one week earlier, spotted in the exact same area of sky on the south end of Albuquerque.",4/28/2013,,,35.101401,-106.631867
Open,4/28/2013 21:00,Albuquerque,NM,USA,Light,"12 sperate ghostly lights that flew in changing formations, with no sound.",4/28/2013,,,35.101401,-106.631867
Open,4/28/2013 3:00,Albuquerque,NM,USA,Light,Diamond formation of lights over Albuquerque.,6/2/2013,,,35.101401,-106.631867
Open,4/21/2013 21:00,Albuquerque,NM,USA,Light,"Spotted an light much like a star but larger and green with subtle red light. Moved very erratically, changing direction master than an",4/28/2013,,,35.101401,-106.631867
Open,4/13/2013 22:00,Albuquerque,NM,USA,Light,"Above Albuquerque, a very strange light has been flying in weird formations. It moves in small bursts, like a fly on a window. It is a",4/13/2013,,,35.101401,-106.631867
Open,1/31/2013 19:45,Albuquerque,NM,USA,Light,Unexplainable steady light moves horizontally then disappears.,1/31/2013,,,35.101401,-106.631867
Open,11/7/2012 14:00,Albuquerque,NM,USA,Light,"A star, a planet? Can't possibly be. ((NUFORC Note: We suspect that the time may be flawed. PD))",11/7/2012,,,35.101401,-106.631867
Open,6/22/2012 0:30,Albuquerque,NM,USA,Light,6/22/12 albuquerque new mexico silver lite 3min 6/23/12,6/23/2012,,,35.101401,-106.631867
Open,3/6/2012 20:30,Albuquerque,NM,USA,Light,"Did not see an object, just long and fast bursts of extremely bright, white light; some of which shot off at different angles.",3/10/2012,,,35.101401,-106.631867
Open,11/18/2011 19:00,Albuquerque,NM,USA,Light,"Saw a space ship hanging over the southern (Manzano) portion of the Sandia Mountains on evening. It was brightly lit, but not entirely.",11/23/2011,,,35.101401,-106.631867
Open,1/1/2010 18:00,Albuquerque,NM,USA,Light,My wife and I were outside in the Jacuzzi when she first saw a light. It glowed and traveled from north to south. It lit up again whe,1/1/2010,,,35.101401,-106.631867
Open,5/28/2009 21:30,Albuquerque,NM,USA,Light,Still for 5 seconds and very bright,5/29/2009,,,35.101401,-106.631867
Open,5/28/2009 21:30,Albuquerque,NM,USA,Light,Los Ranchos Bright Light,5/30/2009,,,35.101401,-106.631867
Open,10/6/2008 22:00,Albuquerque,NM,USA,Light,"In the ssw, about degrees above the horizon, seemingly under some low clouds, my wife and I saw an upright cylinder shaped light that w",10/6/2008,,,35.101401,-106.631867
Open,7/18/2008 3:15,Albuquerque,NM,USA,Light,When first sighting the light it was moving unusually fast and changed course after a few minutes and then conducted erratic movements.,7/18/2008,,,35.101401,-106.631867
Open,3/26/2008 20:00,Albuquerque,NM,USA,Light,"a very birght and steady light at high altitude moving from south to north over Albuquerque, NM at a high rate of speed.",3/26/2008,,,35.101401,-106.631867
Open,3/13/2008 20:45,Albuquerque,NM,USA,Light,Colorful light 1 mile N. I-40 & Coors,3/13/2008,,,35.101401,-106.631867
Open,1/25/2008 22:45,Albuquerque,NM,USA,Light,high bright red light that disappeared,1/28/2008,,,35.101401,-106.631867
Open,11/15/2007 13:15,Albuquerque,NM,USA,Light,light in sky - disappears,11/15/2007,,,35.101401,-106.631867
